"date","N","variable","value"
2020-09-11,NA,"sadness",NA
2020-09-12,11,"sadness",NA
2020-09-13,11338,"sadness",NA
2020-09-14,17431,"sadness",NA
2020-09-15,14419,"sadness",NA
2020-09-16,11733,"sadness",NA
2020-09-17,18082,"sadness",NA
2020-09-18,13247,"sadness",-0.170062885967525
2020-09-19,11173,"sadness",-0.024501733128165
2020-09-20,11619,"sadness",-0.0376311995302587
2020-09-21,12463,"sadness",-0.0484284557029979
2020-09-22,16636,"sadness",-0.0315340978982914
2020-09-23,12395,"sadness",-0.0360632022687246
2020-09-24,16010,"sadness",-0.00921669788106455
2020-09-25,16386,"sadness",-0.00837539520906524
2020-09-26,9419,"sadness",-0.00932970889492696
2020-09-27,9394,"sadness",-0.0377731330854438
2020-09-28,14842,"sadness",-0.0252460813045213
2020-09-29,13928,"sadness",-0.0276165894852537
2020-09-30,19426,"sadness",-0.0125225569792738
2020-10-01,10528,"sadness",-0.0117030972932993
2020-10-02,14583,"sadness",-0.00532422204296615
2020-10-03,12866,"sadness",-0.0172117741320196
2020-10-04,14063,"sadness",0.00411473037866282
2020-10-05,17597,"sadness",0.00363711433702954
2020-10-06,19689,"sadness",0.0306840723544299
2020-10-07,17279,"sadness",0.0346409610133055
2020-10-08,18944,"sadness",0.0259747970369928
2020-10-09,14348,"sadness",0.0140604136938789
2020-10-10,11288,"sadness",0.0089563153688704
2020-10-11,28228,"sadness",0.00387824962151963
2020-10-12,15455,"sadness",-0.00639880902120434
2020-10-13,19164,"sadness",-0.0398520674062074
2020-10-14,24838,"sadness",-0.0372829381466401
2020-10-15,21101,"sadness",-0.0361232957956394
2020-10-16,17745,"sadness",-0.036191786526088
2020-10-17,15021,"sadness",-0.0259730216113218
2020-10-18,15159,"sadness",-0.0283141040335739
2020-10-19,23730,"sadness",-0.0307353999859563
2020-10-20,17898,"sadness",-0.0264958478659575
2020-10-21,23512,"sadness",-0.0388698623565508
2020-10-22,29393,"sadness",-0.0384021134559839
2020-10-23,21401,"sadness",-0.0383259068221976
2020-10-24,18267,"sadness",-0.0382903114469806
2020-10-25,20117,"sadness",-0.0541111737840436
2020-10-26,17425,"sadness",-0.0421060604718506
2020-10-27,27389,"sadness",-0.0251733308338876
2020-10-28,25282,"sadness",-0.0362918758830207
2020-10-29,32631,"sadness",-0.0303688752906891
2020-10-30,26306,"sadness",-0.0204181998195886
2020-10-31,32013,"sadness",-0.0225861576389438
2020-11-01,21466,"sadness",-0.011012630618524
2020-11-02,31993,"sadness",0.0243546780232623
2020-11-03,49520,"sadness",0.0277115936617629
2020-11-04,63399,"sadness",0.0471186649657748
2020-11-05,61206,"sadness",0.0405411931528289
2020-11-06,54770,"sadness",0.0603333559276532
2020-11-07,48358,"sadness",0.0690777382161371
2020-11-08,22775,"sadness",0.0755890163567352
2020-11-09,19930,"sadness",0.0347875828667214
2020-11-10,22048,"sadness",0.00625304674363607
2020-11-11,23360,"sadness",-0.00791372811720777
2020-11-12,23265,"sadness",-0.00460327303282792
2020-11-13,575,"sadness",0.00234934610972267
2020-01-07,24076,"social",NA
2020-01-08,24000,"social",NA
2020-01-09,28719,"social",NA
2020-01-10,25201,"social",NA
2020-01-11,20253,"social",NA
2020-01-12,20505,"social",NA
2020-01-13,24801,"social",-0.0293604087838407
2020-01-14,26656,"social",-0.0286736497380205
2020-01-15,25818,"social",-0.0313163388444799
2020-01-16,26850,"social",-0.0261477082975278
2020-01-17,24174,"social",-0.0205054665579619
2020-01-18,19488,"social",-0.0216952327963135
2020-01-19,20042,"social",-0.0166975671219498
2020-01-20,24495,"social",-0.0157331117603825
2020-01-21,26887,"social",-0.0110992247645869
2020-01-22,23810,"social",-0.00644759659358092
2020-01-23,27086,"social",-0.000980899862965146
2020-01-24,24465,"social",-0.00458986423612545
2020-01-25,17734,"social",-0.000300678583433654
2020-01-26,18188,"social",-0.00890963333756301
2020-01-27,22899,"social",-0.0142469917642871
2020-01-28,26893,"social",-0.0238091282293083
2020-01-29,23706,"social",-0.0219988481321007
2020-01-30,25342,"social",-0.0318609953067223
2020-01-31,21099,"social",-0.0376600040214619
2020-02-01,14437,"social",-0.0465762473423342
2020-02-02,19327,"social",-0.0455042302519316
2020-02-03,26098,"social",-0.0430267918600123
2020-02-04,26927,"social",-0.0377927080249625
2020-02-05,29462,"social",-0.0344016701660715
2020-02-06,29492,"social",-0.0210821269060923
2020-02-07,27633,"social",-0.0188623591589635
2020-02-08,19878,"social",-0.00957604081043197
2020-02-09,19375,"social",-0.00974217044543662
2020-02-10,26090,"social",-0.00929904295951888
2020-02-11,29678,"social",-0.008865940970907
2020-02-12,25812,"social",-0.013184370631049
2020-02-13,27375,"social",-0.0248702583490253
2020-02-14,27251,"social",-0.0168797471728168
2020-02-15,18966,"social",-0.0139488941318877
2020-02-16,19685,"social",-0.0108063239620248
2020-02-17,26578,"social",-0.012488263201542
2020-02-18,27099,"social",-0.00895752651496266
2020-02-19,24424,"social",-0.00534452537035537
2020-02-20,25827,"social",-0.000271579522808404
2020-02-21,25080,"social",-0.00793503287736311
2020-02-22,19409,"social",-0.0141945137193333
2020-02-23,24414,"social",-0.0196220302754548
2020-02-24,28657,"social",-0.021735476344258
2020-02-25,35943,"social",-0.0294541528075219
2020-02-26,37702,"social",-0.0394862996579864
2020-02-27,41752,"social",-0.0463707284598427
2020-02-28,35822,"social",-0.0525590848272669
2020-02-29,25370,"social",-0.052703927591227
2020-03-01,6835,"social",-0.0499951556168556
2020-03-02,3072,"social",-0.0534352093629147
2020-03-03,1893,"social",-0.0487395699548338
2020-03-04,1291,"social",-0.0513279070401062
2020-03-05,1003,"social",-0.0518071274221802
2020-03-06,11946,"social",-0.0629903920139013
2020-03-07,207,"social",-0.0897324490892562
2020-03-08,137,"social",-0.0896272115661412
2020-03-09,12099,"social",-0.105953676202355
2020-03-10,22458,"social",-0.119503717659973
2020-03-11,24327,"social",-0.123227355650384
2020-03-12,29652,"social",-0.135291951604256
2020-03-13,43191,"social",-0.135859280320598
2020-03-14,33038,"social",-0.125104012244162
2020-03-15,45727,"social",-0.135576700364559
2020-03-16,41013,"social",-0.127312271571765
2020-03-17,40185,"social",-0.130469837327629
2020-03-18,38988,"social",-0.133756688095457
2020-03-19,36193,"social",-0.13001806032711
2020-03-20,33285,"social",-0.126747459004928
2020-03-21,27818,"social",-0.126571494503651
2020-03-22,29800,"social",-0.134509804553001
2020-03-23,30122,"social",-0.134883814962191
2020-03-24,32487,"social",-0.133766189849962
2020-03-25,30276,"social",-0.134014854022244
2020-03-26,33030,"social",-0.138785670063123
2020-03-27,33123,"social",-0.137097797355841
2020-03-28,24135,"social",-0.134054782201904
2020-03-29,2175,"social",-0.133627121199196
2020-03-30,42614,"social",-0.133220385184433
2020-03-31,30546,"social",-0.134320479579951
2020-04-01,29115,"social",-0.130847102008394
2020-04-02,29925,"social",-0.129145706378893
2020-04-03,29664,"social",-0.130236679089886
2020-04-04,27530,"social",-0.125753774101906
2020-04-05,23366,"social",-0.119662572965679
2020-04-06,35276,"social",-0.119284791084757
2020-04-07,28170,"social",-0.119874623115019
2020-04-08,25259,"social",-0.126200367172192
2020-04-09,22972,"social",-0.129209038326433
2020-04-10,24606,"social",-0.134093514732364
2020-04-11,19505,"social",-0.140205502079974
2020-04-12,17802,"social",-0.141961058440119
2020-04-13,20729,"social",-0.141590717390769
2020-04-14,27459,"social",-0.138526770468666
2020-04-15,23034,"social",-0.132281239149992
2020-04-16,21689,"social",-0.126952685710712
2020-04-17,22067,"social",-0.120684705582551
2020-04-18,20590,"social",-0.120086480036711
2020-04-19,21957,"social",-0.119322996797574
2020-04-20,20133,"social",-0.121359409710579
2020-04-21,22342,"social",-0.120385719226175
2020-04-22,19332,"social",-0.12143761503753
2020-04-23,17846,"social",-0.122858402760168
2020-04-24,19985,"social",-0.118257607075992
2020-04-25,14985,"social",-0.116981589349557
2020-04-26,13225,"social",-0.118807965988157
2020-04-27,18661,"social",-0.115302270480396
2020-04-28,19924,"social",-0.116674931437149
2020-04-29,17203,"social",-0.113601994474131
2020-04-30,16687,"social",-0.106172880970269
2020-05-01,14936,"social",-0.113486097534357
2020-05-02,15867,"social",-0.120026412180935
2020-05-03,12979,"social",-0.124462085227908
2020-05-04,16048,"social",-0.128618781672921
2020-05-05,14514,"social",-0.131579485987857
2020-05-06,18188,"social",-0.134105450647079
2020-05-07,14155,"social",-0.145516395936277
2020-05-08,11241,"social",-0.150245821976513
2020-05-09,8092,"social",-0.148456401567997
2020-05-10,9763,"social",-0.146160813917726
2020-05-11,12677,"social",-0.148956967829683
2020-05-12,12976,"social",-0.152684365486174
2020-05-13,14456,"social",-0.157517927753134
2020-05-14,13774,"social",-0.150616594891616
2020-05-15,16734,"social",-0.138395301979799
2020-05-16,11936,"social",-0.144202034188484
2020-05-17,10205,"social",-0.147729779093904
2020-05-18,15564,"social",-0.138234873054117
2020-05-19,13081,"social",-0.129340929767113
2020-05-20,12189,"social",-0.129657338960478
2020-05-21,8029,"social",-0.141961149002437
2020-05-22,8505,"social",-0.151473217067969
2020-05-23,9099,"social",-0.14307909959603
2020-05-24,9081,"social",-0.140248189888862
2020-05-25,12633,"social",-0.1487802790411
2020-05-26,13295,"social",-0.156779466398601
2020-05-27,12600,"social",-0.154672458939882
2020-05-28,12351,"social",-0.147938458550975
2020-05-29,13900,"social",-0.147392038499506
2020-05-30,11217,"social",-0.160620377822001
2020-05-31,8723,"social",-0.164569530306627
2020-06-01,5563,"social",-0.162982775661728
2020-06-02,7941,"social",-0.157722537638495
2020-06-03,11659,"social",-0.167191157402583
2020-06-04,23387,"social",-0.156369601145495
2020-06-05,19181,"social",-0.143717126345125
2020-06-06,3348,"social",-0.128745754741063
2020-06-07,4962,"social",-0.128055909769355
2020-06-08,10475,"social",-0.12938182607281
2020-06-09,15807,"social",-0.123070956756185
2020-06-10,19915,"social",-0.108881093770694
2020-06-11,3464,"social",-0.112321629351719
2020-06-12,2347,"social",-0.130458819236807
2020-06-13,196,"social",-0.170515119109955
2020-06-14,1570,"social",-0.197594786191237
2020-06-15,70,"social",-0.220491462149665
2020-06-16,322,"social",-0.254072413689015
2020-06-17,9917,"social",-0.257867997708922
2020-06-18,4150,"social",-0.263717215766032
2020-06-19,4992,"social",-0.257520433824898
2020-06-20,535,"social",-0.247752548834778
2020-06-21,1379,"social",-0.244787089195695
2020-06-22,1957,"social",-0.22829141120896
2020-06-23,1712,"social",-0.211907814785301
2020-06-24,16287,"social",-0.183507590893142
2020-06-25,10560,"social",-0.158319612547125
2020-06-26,10,"social",-0.153110472861462
2020-06-27,5,"social",-0.190434333513691
2020-06-28,1835,"social",-0.193433645733156
2020-06-29,2,"social",-0.145401118674835
2020-06-30,NA,"social",NA
2020-07-01,NA,"social",NA
2020-07-02,NA,"social",NA
2020-07-03,NA,"social",NA
2020-07-04,NA,"social",NA
2020-07-05,NA,"social",NA
2020-07-06,NA,"social",NA
2020-07-07,NA,"social",NA
2020-07-08,NA,"social",NA
2020-07-09,NA,"social",NA
2020-07-10,NA,"social",NA
2020-07-11,NA,"social",NA
2020-07-12,NA,"social",NA
2020-07-13,NA,"social",NA
2020-07-14,NA,"social",NA
2020-07-15,NA,"social",NA
2020-07-16,NA,"social",NA
2020-07-17,NA,"social",NA
2020-07-18,NA,"social",NA
2020-07-19,NA,"social",NA
2020-07-20,NA,"social",NA
2020-07-21,NA,"social",NA
2020-07-22,NA,"social",NA
2020-07-23,NA,"social",NA
2020-07-24,NA,"social",NA
2020-07-25,NA,"social",NA
2020-07-26,NA,"social",NA
2020-07-27,NA,"social",NA
2020-07-28,NA,"social",NA
2020-07-29,NA,"social",NA
2020-07-30,NA,"social",NA
2020-07-31,NA,"social",NA
2020-08-01,NA,"social",NA
2020-08-02,NA,"social",NA
2020-08-03,NA,"social",NA
2020-08-04,NA,"social",NA
2020-08-05,NA,"social",NA
2020-08-06,NA,"social",NA
2020-08-07,NA,"social",NA
2020-08-08,NA,"social",NA
2020-08-09,NA,"social",NA
2020-08-10,NA,"social",NA
2020-08-11,NA,"social",NA
2020-08-12,NA,"social",NA
2020-08-13,NA,"social",NA
2020-08-14,NA,"social",NA
2020-08-15,NA,"social",NA
2020-08-16,NA,"social",NA
2020-08-17,NA,"social",NA
2020-08-18,NA,"social",NA
2020-08-19,NA,"social",NA
2020-08-20,NA,"social",NA
2020-08-21,NA,"social",NA
2020-08-22,NA,"social",NA
2020-08-23,NA,"social",NA
2020-08-24,NA,"social",NA
2020-08-25,NA,"social",NA
2020-08-26,NA,"social",NA
2020-08-27,NA,"social",NA
2020-08-28,NA,"social",NA
2020-08-29,NA,"social",NA
2020-08-30,NA,"social",NA
2020-08-31,NA,"social",NA
2020-09-01,NA,"social",NA
2020-09-02,NA,"social",NA
2020-09-03,NA,"social",NA
2020-09-04,NA,"social",NA
2020-09-05,NA,"social",NA
2020-09-06,NA,"social",NA
2020-09-07,NA,"social",NA
2020-09-08,NA,"social",NA
2020-09-09,NA,"social",NA
2020-09-10,NA,"social",NA
2020-09-11,NA,"social",NA
2020-09-12,11,"social",NA
2020-09-13,11338,"social",NA
2020-09-14,17431,"social",NA
2020-09-15,14419,"social",NA
2020-09-16,11733,"social",NA
2020-09-17,18082,"social",NA
2020-09-18,13247,"social",-0.199961057798317
2020-09-19,11173,"social",-0.148306409520716
2020-09-20,11619,"social",-0.146772800932386
2020-09-21,12463,"social",-0.147978814515934
2020-09-22,16636,"social",-0.153871778101414
2020-09-23,12395,"social",-0.153222422667691
2020-09-24,16010,"social",-0.154513272454555
2020-09-25,16386,"social",-0.156363727585821
2020-09-26,9419,"social",-0.15666920617316
2020-09-27,9394,"social",-0.156792289022327
2020-09-28,14842,"social",-0.165176333365468
2020-09-29,13928,"social",-0.156547945905759
2020-09-30,19426,"social",-0.157871037626778
2020-10-01,10528,"social",-0.160095118625579
2020-10-02,14583,"social",-0.1606832919299
2020-10-03,12866,"social",-0.159032564267518
2020-10-04,14063,"social",-0.1674577793239
2020-10-05,17597,"social",-0.163162115899312
2020-10-06,19689,"social",-0.169883399805902
2020-10-07,17279,"social",-0.169436716376352
2020-10-08,18944,"social",-0.166220470892012
2020-10-09,14348,"social",-0.16143038591315
2020-10-10,11288,"social",-0.16290919247993
2020-10-11,28228,"social",-0.161832298507273
2020-10-12,15455,"social",-0.164827097071641
2020-10-13,19164,"social",-0.164438410319699
2020-10-14,24838,"social",-0.163477364073459
2020-10-15,21101,"social",-0.162769481103271
2020-10-16,17745,"social",-0.164808188792523
2020-10-17,15021,"social",-0.161042449943185
2020-10-18,15159,"social",-0.147146161080013
2020-10-19,23730,"social",-0.138029438589627
2020-10-20,17898,"social",-0.132771522178331
2020-10-21,23512,"social",-0.122561562114995
2020-10-22,29393,"social",-0.127488845712923
2020-10-23,21401,"social",-0.128327809044072
2020-10-24,18267,"social",-0.127939736929657
2020-10-25,20117,"social",-0.13636421556561
2020-10-26,17425,"social",-0.14505097369021
2020-10-27,27389,"social",-0.148348375566151
2020-10-28,25282,"social",-0.153659275075845
2020-10-29,32631,"social",-0.148219516440328
2020-10-30,26306,"social",-0.142409667928571
2020-10-31,32013,"social",-0.133629792360776
2020-11-01,21466,"social",-0.12850958672644
2020-11-02,31993,"social",-0.114165273851989
2020-11-03,49520,"social",-0.103327180634698
2020-11-04,63399,"social",-0.116846354607932
2020-11-05,61206,"social",-0.127383822522661
2020-11-06,54770,"social",-0.141837970136014
2020-11-07,48358,"social",-0.156023813524318
2020-11-08,22775,"social",-0.159768936170756
2020-11-09,19930,"social",-0.171716507439579
2020-11-10,22048,"social",-0.183355043380191
2020-11-11,23360,"social",-0.176083488166598
2020-11-12,23265,"social",-0.167867485610322
2020-11-13,575,"social",-0.177743617494134
